TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended
16.2199999999852,3,3345.07946694483,9.91457558823113,180.579580765853,251.080208565267,10.749311927706,0.264791639609709,12135.4335965839,0.00655100093632269,-0.460346946125613,0.460371778625605,3261.24733414723,89.9980224609375,49.6013168779133,90.730715522708,166.737230821853,426.755269979932
16.4199999999851,3,3380.9260450476,10.2282977179115,178.144009784958,249.330358445886,10.749311927706,0.258271198059255,11757.4873167239,0.00726084062528009,-0.471957290700157,0.471331516843268,3297.31297063687,90,49.6013168779133,91.2306781566345,166.737230821853,426.755269979932
16.6199999999849,3,3416.2868909618,10.4974364580133,175.721381327663,247.60139287891,10.749311927706,0.251787822541971,11389.4003082118,0.00804088072710526,-0.483800237082792,0.483261226388517,3332.88364201098,90,49.6013168779133,91.7179646547752,166.737230821853,426.755269979932
16.8199999999847,3,3451.16458371674,10.8155530944365,173.311618413634,245.893312779514,10.749311927706,0.24534209611791,11030.9268509804,0.00889387919057496,-0.495747465609984,0.495339704402449,3367.98992150884,90,49.6013168779133,92.1926487877372,166.737230821853,426.755269979932
17.0199999999845,3,3485.5616869403,11.12879374501,170.914641509338,244.206116966038,10.749311927706,0.238935533273999,10681.8276957595,0.00984017419951248,-0.507935741710861,0.507744697707998,3402.59727013701,89.9980224609375,49.6013168779133,92.6548104124357,166.737230821853,426.755269979932
17.2199999999843,3,3519.48074760321,11.4116007239351,168.530365045868,242.539800035015,10.749311927706,0.232570776891846,10341.8663082642,0.0108922289866764,-0.52032559139111,0.519966834052355,3436.74260982945,90,49.6013168779133,93.104533659175,166.737230821853,426.755269979932
17.4199999999842,3,3552.92429506198,11.7292229776376,166.158699205867,240.894353359159,10.749311927706,0.22625027364593,10010.8181307213,0.0120509262018451,-0.532882832266857,0.532718948554278,3470.38610455437,89.9980224609375,49.6013168779133,93.5419079063335,166.737230821853,426.755269979932
17.619999999984,3,3585.89483999871,12.0305571170318,163.799548390723,239.269764208025,10.749311927706,0.219976922478104,9688.45544694247,0.0133179650319578,-0.545619059166709,0.54542332688841,3503.57893484658,90,49.6013168779133,93.9670287295809,166.737230821853,426.755269979932
17.8199999999838,3,3618.3948733411,12.3667192122342,161.452810112152,237.666015172638,10.749311927706,0.213754303220802,9374.56886471568,0.0146886190704147,-0.558636520046089,0.558784130654806,3536.2888586086,89.996044921875,49.6013168779133,94.3799995532334,166.737230821853,426.755269979932
18.0199999999836,3,3650.42686442017,12.6865777075818,159.1183735778,236.083083561851,10.749311927706,0.207586228888059,9068.93917400939,0.0162049684897587,-0.571865135801704,0.57203696536387,3568.51940140896,90,49.6013168779133,94.7809308641199,166.737230821853,426.755269979932
18.2199999999834,3,3681.99325987672,13.0015745681559,156.796122483636,234.520942946473,10.749311927706,0.201476187536992,8771.36299576469,0.0178653117218841,-0.585344115798606,0.585492819250547,3600.31224838215,89.9972015380859,49.6013168779133,95.1699398072064,166.737230821853,426.755269979932
18.4199999999832,3,3713.09648206554,13.3002652984772,154.485931752715,232.979561692701,10.749311927706,0.195427965452503,8481.63759892845,0.0196737065004651,-0.599088913900748,0.599527117621615,3631.62163417908,89.9980224609375,49.6013168779133,95.5471516383759,166.737230821853,426.755269979932
18.6199999999831,3,3743.73892756921,13.6479318066148,152.187669733986,231.458904215279,10.749311927706,0.189445524616985,8199.56518812581,0.0216532849521858,-0.613157100535294,0.613465760830471,3662.4604121909,90,49.6013168779133,95.9126990571399,166.737230821853,426.755269979932
18.8199999999829,3,3773.92296573409,13.9793018240321,149.901197241354,229.958930829468,10.749311927706,0.183532139256485,7924.95440705692,0.0237230607838574,-0.627449784073731,0.627748369125517,3692.86150514156,89.9980224609375,49.6013168779133,96.2667202975346,166.737230821853,426.755269979932
19.0199999999827,3,3803.65093769754,14.305785282971,147.626371679899,228.479600050401,10.749311927706,0.17769018549352,7657.61592221531,0.0255931307978459,-0.642030713703305,0.642411899424461,3722.78766982025,89.9980224609375,49.6013168779133,96.6093571955285,166.737230821853,426.755269979932
19.2199999999825,3,3832.92515541981,14.6301218505615,145.363045096755,227.020868190276,10.749311927706,0.171921988548595,7397.3698302446,0.0271038866430425,-0.656912505136808,0.656929630655177,3752.27075538087,90,49.6013168779133,96.940757178695,166.737230821853,426.755269979932
